grid_id,centroid_lat,centroid_lon,ndvi,ndbi,lst_celsius
G0664,28.639412727659646,77.35175435452601,0.32484168,-0.087514386,45.61966
G0665,28.64392213519252,77.35185498221549,0.22609074,0.0022835783,45.26416
G0666,28.648431539398175,77.35195563301421,0.23776102,-0.018897062,45.506866
G0667,28.65294094027624,77.35205630692637,0.20553565,-0.05233845,44.953125
G0668,28.657450337826305,77.35215700395615,0.15256459,0.024196966,48.839417
G0669,28.661959732047997,77.35225772410777,0.2120776,0.09900191,50.562103
G0670,28.66646912294091,77.3523584673854,0.17600907,-0.052605852,42.710907
G0671,28.67097851050468,77.35245923379325,0.5385611,-0.1921619,43.637177
G0672,28.6754878947389,77.35256002333551,0.20461735,-0.0156998,45.70169
G0673,28.67999727564318,77.3526608360164,0.2560436,-0.028235259,44.351532
G0674,28.684506653217152,77.35276167184009,0.26218414,-0.057698194,44.23532
G0675,28.68901602746041,77.3528625308108,0.1961392,0.008578994,44.587402
G0676,28.693525398372568,77.35296341293274,0.15148482,0.024670616,45.000977
G0677,28.69803476595325,77.3530643182101,0.19916037,0.07875527,46.046906
G0678,28.70254413020204,77.35316524664708,0.62405264,-0.22255863,40.663513
G0679,28.70705349111857,77.35326619824792,0.52844745,-0.09964892,43.975555
G0680,28.711562848702464,77.35336717301679,0.48844036,-0.13153824,44.515625
G0681,28.71607220295332,77.35346817095794,0.63819337,-0.23044702,40.40033
G0682,28.72058155387073,77.35356919207555,0.5233219,-0.1684874,43.121063
G0683,28.725090901454333,77.35367023637387,0.48564324,-0.05679008,44.23532
G0684,28.729600245703743,77.35377130385707,0.20877716,0.1182482,47.776398
G0685,28.734109586618548,77.3538723945294,0.34266338,-0.058160122,46.422882
G0686,28.738618924198384,77.35397350839506,0.3913367,-0.07410646,42.28708
G0687,28.743128258442862,77.35407464545827,0.28046903,0.015956141,42.143524
G0688,28.747637589351573,77.35417580572326,0.21667022,0.040146753,46.026398
G0689,28.75214691692415,77.35427698919425,0.3382944,-0.02759418,45.359863
G0690,28.7566562411602,77.35437819587546,0.47375104,-0.11584126,45.708527
G0691,28.76116556205933,77.3544794257711,0.58581644,-0.25434616,43.23044
G0692,28.76567487962116,77.35458067888541,0.39738846,-0.061480816,42.33493
G0693,28.7701841938453,77.35468195522263,0.3897231,-0.10622438,42.003387
G0694,28.77469350473136,77.354783254787,0.48074755,-0.09448951,45.513702
G0695,28.77920281227894,77.35488457758268,0.21172525,0.01768887,44.77539
G0696,28.78371211648768,77.35498592361397,0.5229742,-0.17560208,43.00827
G0697,28.788221417357175,77.35508729288507,0.2156299,0.069578245,45.807648
G0698,28.792730714887064,77.35518868540024,0.25635037,0.06618979,45.776886
G0699,28.79724091020206,77.35528797489314,0.3675024,-0.035541736,47.41751
G0700,28.80109620037075,77.3545290098508,0.37394097,-0.050869156,43.206512
G0701,28.804106809478483,77.35296271167957,0.4494663,-0.12706701,44.057587
G0702,28.63244483161504,77.3566781050292,0.15559088,-0.024826782,47.827667
G0703,28.634814472538054,77.35676501422763,0.20120893,-0.014249417,45.63675
G0704,28.63932386685162,77.35686583698077,0.25887182,-0.035997596,46.14261
G0705,28.64383325783699,77.35696668288901,0.22352059,0.014016887,45.561554
G0706,28.64834264549377,77.35706755195653,0.5569569,-0.26815444,41.080505
G0707,28.65285202982156,77.35716844418755,0.33418086,-0.10040968,44.81299
G0708,28.65736141081998,77.35726935958627,0.23911528,-0.016179284,48.24466
G0709,28.661870788488645,77.35737029815691,0.19738774,-0.016390827,48.398468
G0710,28.66638016282716,77.35747125990363,0.1664518,0.057266083,49.225647
G0711,28.670889533835133,77.35757224483068,0.2672336,-0.02362754,45.968292
G0712,28.67539890151219,77.35767325294225,0.27057868,0.019552499,44.078094
G0713,28.67990826585792,77.35777428424254,0.27412444,-0.09324805,45.07959
G0714,28.684417626871955,77.35787533873575,0.2901897,-0.09933684,45.240234
G0715,28.68892698455388,77.35797641642614,0.2371913,-0.05268985,46.648468
G0716,28.69343633890334,77.35807751731788,0.20564285,0.013525117,45.530792
G0717,28.697945689919923,77.35817864141521,0.4666675,-0.1407865,42.55368
G0718,28.702455037603247,77.35827978872231,0.64264476,-0.22629872,41.432587
G0719,28.706964381952925,77.35838095924343,0.5404874,-0.107614845,44.231903
G0720,28.711473722968577,77.3584821529828,0.15147898,0.058866363,47.598663
G0721,28.715983060649798,77.3585833699446,0.62828654,-0.23130761,40.376404
G0722,28.7204923949962,77.35868461013307,0.29613435,0.0024837244,45.510284
G0723,28.72500172600741,77.35878587355242,0.4677561,-0.04961369,44.68994
G0724,28.729511053683023,77.35888716020689,0.51919496,-0.1668709,42.256317
G0725,28.734020378022663,77.35898847010071,0.40809524,0.009320987,47.209015
G0726,28.73852969902594,77.3590898032381,0.38171133,-0.052962102,44.231903
G0727,28.74303901669246,77.35919115962328,0.22063532,0.042029407,46.40921
G0728,28.74754833102184,77.35929253926048,0.3065676,-0.009537581,46.19388
G0729,28.75205764201369,77.35939394215394,0.42720318,-0.07548123,42.328094
G0730,28.75656694966762,77.3594953683079,0.5054528,-0.13055724,41.709442
G0731,28.76107625398324,77.35959681772657,0.4412999,-0.098260984,43.1279
G0732,28.76558555496018,77.3596982904142,0.6623523,-0.28389004,39.802155
G0733,28.770094852598024,77.35979978637502,0.5198151,-0.22305737,43.16208
G0734,28.77460414689641,77.35990130561328,0.59971535,-0.19366996,42.13327
G0735,28.779113437854942,77.3600028481332,0.4271952,-0.12755863,44.529297
G0736,28.78362272547322,77.36010441393904,0.34851336,0.0108417375,44.871094
G0737,28.7878660899225,77.35968540227312,0.3219356,-0.009639566,45.951202
G0738,28.79233827614345,77.35807131506435,0.26527637,0.026794624,46.655304
G0739,28.797432627307916,77.35840452523357,0.27805245,0.03834483,45.71878
G0740,28.63236811188992,77.36173648247781,0.1667097,-0.01623621,47.28763
G0741,28.63472543574486,77.36187625536277,0.19999182,-0.049240917,44.90869
G0742,28.63923481347647,77.36197729628043,0.17903332,0.015302518,44.72412
G0743,28.643744187878504,77.36207836040322,0.56714225,-0.23204298,43.182587
G0744,28.64825355895056,77.36217944773534,0.21378914,-0.02173375,45.609406
G0745,28.65276292669225,77.36228055828104,0.22396429,-0.03913351,46.10843
G0746,28.657272291103187,77.36238169204448,0.30543286,-0.08490294,45.588898
G0747,28.661781652182984,77.36248284902993,0.20810877,-0.026541796,46.57669
G0748,28.66629100993124,77.36258402924155,0.34497356,-0.055182178,46.853546
G0749,28.67080036434757,77.36268523268359,0.20902404,0.06920253,48.572815
G0750,28.6753097154316,77.36278645936024,0.26120844,-0.058564655,45.493195
G0751,28.67981906318292,77.36288770927573,0.16289262,0.022224076,45.428253
G0752,28.68432840760116,77.36298898243429,0.23947905,-0.025793353,44.15329
G0753,28.68883774868592,77.36309027884012,0.41397125,-0.13967867,42.430634
G0754,28.6933470864368,77.36319159849747,0.38837087,-0.12144632,40.04483
G0755,28.69785642085344,77.36329294141052,0.6306893,-0.22663984,40.133698
G0756,28.70236575193541,77.36339430758355,0.5510729,-0.1601938,42.027313
G0757,28.70687507968237,77.36349569702074,0.32906732,-0.038479928,43.165497
G0758,28.71138440409389,77.36359710972633,0.44736794,-0.07524174,44.341278
G0759,28.715893725169604,77.36369854570458,0.6568135,-0.23663466,40.55072
G0760,28.720403042909115,77.36380000495967,0.3735204,-0.017082032,43.322723
G0761,28.724912357312025,77.36390148749585,0.5202612,-0.14230838,42.8237
G0762,28.729421668377977,77.36400299331737,0.20668839,0.07834275,45.571808
G0763,28.733930976106542,77.36410452242846,0.31746516,-0.009571544,42.52292
G0764,28.738440280497368,77.36420607483333,0.33285275,0.008433264,46.286163
G0765,28.74294958155004,77.36430765053626,0.30448556,-0.016277762,45.489777
G0766,28.747458879264187,77.36440924954145,0.43848196,-0.10121352,43.78073
G0767,28.7519681736394,77.36451087185316,0.59449553,-0.19346522,41.97946
G0768,28.75647746467532,77.36461251747562,0.55528855,-0.17872429,40.90619
G0769,28.76098675237153,77.36471418641308,0.5435383,-0.2204315,41.44626
G0770,28.76549603672765,77.36481587866979,0.41513073,-0.040045764,43.473114
G0771,28.77000531774329,77.36491759424997,0.52977437,-0.16990829,44.197723
G0772,28.774514595418097,77.36501933315789,0.2862962,0.035137743,48.7984
G0773,28.77902386975163,77.36512109539781,0.47667456,-0.12315798,45.19922
G0774,28.783533140743533,77.36522288097395,0.20467101,0.0784902,47.581573
G0775,28.786039940468267,77.36560171472132,0.36355233,-0.068180144,43.790985
G0776,28.632326294017854,77.36652012284749,0.15344658,-0.021365764,45.640167
G0777,28.634636206423576,77.366987473297,0.22302602,-0.02704772,43.71237
G0778,28.639145567537405,77.36708873237497,0.41404977,-0.14035489,44.618164
G0779,28.643654925320277,77.36719001470809,0.5746811,-0.21617822,42.615204
G0780,28.648164279771777,77.36729132030062,0.17279142,0.0016972993,46.347687
G0781,28.652673630891528,77.36739264915676,0.5401207,-0.31246784,43.336395
G0782,28.65718297867914,77.36749400128073,0.3224738,-0.07260764,45.858917
G0783,28.66169232313422,77.36759537667676,0.23546009,-0.033532694,45.995636
G0784,28.666201664256377,77.36769677534905,0.34464246,-0.11143873,47.492706
G0785,28.67071100204522,77.36779819730187,0.27694157,-0.048273448,46.993683
G0786,28.675220336500377,77.36789964253938,0.1446014,0.0023048846,46.785187
G0787,28.67972966762144,77.36800111106587,0.1521036,-0.007865359,46.282745
G0788,28.684238995408013,77.36810260288553,0.40557113,-0.15578038,44.498535
G0789,28.688748319859727,77.3682041180026,0.49490917,-0.16613974,43.2612
G0790,28.69325764097618,77.36830565642131,0.54297495,-0.17488606,42.10251
G0791,28.697766958756983,77.36840721814589,0.5898935,-0.17442599,40.67035
G0792,28.702276273201758,77.3685088031806,0.47545978,-0.1448256,42.382782
G0793,28.706785584310108,77.36861041152964,0.4478546,-0.042716976,45.766632
G0794,28.71129489208164,77.36871204319725,0.5172844,-0.13232878,43.285126
G0795,28.71580419651596,77.3688136981877,0.69182986,-0.2754512,40.020905
G0796,28.72031349761269,77.36891537650517,0.2901447,-0.013655894,42.769012
G0797,28.72482279537144,77.36901707815396,0.49515605,-0.14186448,42.74167
G0798,28.72933208979182,77.36911880313829,0.22160465,0.024932455,43.21335
G0799,28.73384138087344,77.3692205514624,0.19708559,0.10715589,44.351532
G0800,28.738350668615908,77.36932232313055,0.53908503,-0.19823942,43.131317
G0801,28.74285995301884,77.36942411814697,0.49192068,-0.1081661,43.654266
G0802,28.747369234081845,77.3695259365159,0.36318776,-0.066227525,43.151825
G0803,28.75187851180453,77.36962777824162,0.6022955,-0.23469366,41.921356
G0804,28.756387786186515,77.36972964332834,0.6241509,-0.2512724,40.56781
G0805,28.7608970572274,77.36983153178035,0.30369228,-0.022729974,47.667023
G0806,28.765406324926808,77.36993344360188,0.40646228,-0.076142065,44.4541
G0807,28.76991558928435,77.37003537879718,0.5417413,-0.21859655,42.60495
G0808,28.774424850299624,77.37013733737055,0.24332644,0.042821854,45.862335
G0809,28.77893410797225,77.37023931932619,0.3828012,-0.016943138,45.353027
G0810,28.78310330402405,77.37002117554027,0.3409902,-0.010059899,44.730957
G0811,28.786009343442966,77.3684457469134,0.44801098,-0.1242406,44.47119
G0812,28.632301396033004,77.37038727364907,0.20475015,-0.056245793,45.80423
G0813,28.634553193997093,77.37209387134715,0.24849533,-0.026243735,43.14499
G0814,28.63905612903764,77.3722001452143,0.4563475,-0.21265724,44.33786
G0815,28.64356547016552,77.37230164575358,0.35719448,-0.0910606,44.39258
G0816,28.64807480796063,77.37240316960226,0.20022623,-0.0015686436,45.964874
G0817,28.65258414242261,77.37250471676464,0.2247862,-0.0024942744,46.61087
G0818,28.657093473551047,77.3726062872449,0.28869444,-0.082554564,45.759796
G0819,28.661602801345577,77.3727078810473,0.37357357,-0.09638653,46.6929
G0820,28.666112125805785,77.37280949817607,0.22006358,-0.044248477,45.53421
G0821,28.6706214469313,77.37291113863542,0.23767936,0.052396744,49.57773
G0822,28.675130764721725,77.37301280242959,0.18875761,-0.0004570358,48.460022
G0823,28.679640079176664,77.37311448956282,0.34796882,-0.07360104,47.793488
G0824,28.684149390295733,77.37321620003937,0.35091126,-0.11505313,45.31543
G0825,28.68865869807855,77.37331793386343,0.46234414,-0.13532054,43.54489
G0826,28.693168002524704,77.37341969103929,0.45814174,-0.09271112,42.140106
G0827,28.697677303633824,77.37352147157117,0.38995126,-0.096178874,41.976044
G0828,28.702186601405515,77.3736232754633,0.42375252,-0.027461315,45.236816
G0829,28.70669589583938,77.37372510271994,0.41606954,0.005930228,46.84671
G0830,28.711205186935043,77.37382695334534,0.6969732,-0.26865518,38.434967
G0831,28.715714474692103,77.37392882734375,0.61556864,-0.21496025,39.419342
G0832,28.72022375911018,77.3740307247194,0.3149587,0.0058405674,45.968292
G0833,28.724733040188877,77.37413264547654,0.2752768,0.0058512385,44.85742
G0834,28.7292423179278,77.37423458961943,0.25390816,-0.023436867,44.65918
G0835,28.733751592326573,77.37433655715233,0.3488679,-0.082590476,45.12744
G0836,28.738260863384795,77.3744385480795,0.3356423,0.0024723872,45.899933
G0837,28.742770131102088,77.37454056240516,0.2966448,-0.040841587,43.31247
G0838,28.747279395478053,77.37464260013358,0.5569571,-0.2436096,44.686523
G0839,28.751788656512307,77.37474466126905,0.5803749,-0.18167633,42.153778
G0840,28.75629791420446,77.3748467458158,0.4534241,-0.1137007,41.572723
G0841,28.76080716855412,77.3749488537781,0.24649125,0.011914954,44.8916
G0842,28.7653164195609,77.3750509851602,0.23042361,0.08031419,45.284668
G0843,28.7698256672244,77.37515313996637,0.20473792,0.078249425,43.879852
G0844,28.77433491154425,77.37525531820089,0.57225305,-0.1819392,45.069336
G0845,28.77884415252005,77.375357519868,0.32387248,-0.04973005,44.7583
G0846,28.78188839468404,77.37487422324307,0.5432917,-0.24836539,45.356445
G0847,28.63451225955632,77.37720014482495,0.39920813,-0.121147834,43.069794
G0848,28.638966497980416,77.37731153474844,0.23498115,-0.012546251,45.335938
G0849,28.643475822417454,77.3774132534896,0.27310973,-0.049340043,45.640167
G0850,28.64798514352035,77.37751499559026,0.4675846,-0.12900467,44.990723
G0851,28.65249446128872,77.37761676105464,0.33968383,0.03791491,48.097687
G0852,28.65700377572216,77.37771854988696,0.17538348,-0.113629356,44.74121
G0853,28.66151308682029,77.37782036209151,0.32985038,-0.070466265,45.92386
G0854,28.66602239458271,77.37792219767248,0.33217877,-0.103803635,44.74463
G0855,28.67053169900904,77.37802405663413,0.17980003,0.007656553,45.021484
G0856,28.675041000098883,77.37812593898072,0.17298172,0.005322864,47.61917
G0857,28.67955029785185,77.37822784471648,0.21978787,-0.03712755,47.16458
G0858,28.68405959226756,77.37832977384565,0.2392793,0.095614076,48.791565
G0859,28.688568883345607,77.3784317263725,0.18451983,0.007900636,46.081085
G0860,28.6930781710856,77.37853370230125,0.4417,-0.036662407,41.422333
G0861,28.69758745548717,77.37863570163617,0.61008024,-0.19079727,39.381744
G0862,28.702096736549915,77.37873772438151,0.6774157,-0.24920388,40.793396
G0863,28.70660601427343,77.3788397705415,0.6688048,-0.2548753,38.83487
G0864,28.71111528865735,77.37894184012045,0.6810413,-0.2737144,39.03653
G0865,28.715624559701272,77.37904393312256,0.5903539,-0.22332515,39.952545
G0866,28.7201338274048,77.37914604955212,0.35328576,-0.02443917,43.685028
G0867,28.724643091767557,77.37924818941336,0.6319967,-0.23321074,38.510162
G0868,28.729152352789157,77.37935035271057,0.7465379,-0.37220854,38.537506
G0869,28.733661610469188,77.379452539448,0.41102037,-0.10679889,43.46286
G0870,28.73817086480728,77.3795547496299,0.45915303,-0.08063573,44.16696
G0871,28.742680115803037,77.37965698326057,0.28174067,0.013509517,46.959503
G0872,28.74718936345607,77.37975924034424,0.54886067,-0.15707858,41.49411
G0873,28.75169860776598,77.3798615208852,0.5110528,-0.15117875,45.92386
G0874,28.7562078487324,77.3799638248877,0.58953595,-0.20872265,41.1557
G0875,28.76071708635492,77.38006615235602,0.58317167,-0.20718636,42.933075
G0876,28.76522632063316,77.38016850329443,0.5756602,-0.20145695,44.87451
G0877,28.76973555156672,77.38027087770722,0.44943172,-0.12709922,40.878845
G0878,28.774244779155225,77.38037327559863,0.2758236,0.045748323,46.93216
G0879,28.778716097325525,77.38044738448511,0.5698615,-0.18359473,43.592743
G0880,28.781219691641628,77.37925956467035,0.5143403,-0.14123075,44.122528
G0881,28.634569962547005,77.38224133498464,0.36799332,-0.09373465,43.421844
G0882,28.638876674368955,77.38242290092732,0.38189423,-0.14053361,42.90915
G0883,28.64338598207934,77.38252483786616,0.20551144,0.013315859,43.937958
G0884,28.647895286454187,77.38262679821452,0.20584007,0.011444256,45.07617
